tag,ply,pieces,our_pawns,sf_pawns,gap_pawns,our_depth,fen
placement_bundle,88,16,-0.715,1.020,-1.735,11,8/3b1k2/4p1p1/5p1r/P4Q2/1P5p/5PqP/1BR2K2 w - - 0 45
placement_bundle,33,26,0.933,-0.800,1.733,10,r4rk1/pp1q1pbp/4p1b1/1B1pP3/3PP1n1/P1N5/1PQ3P1/R1B1K2R b KQ - 2 17
placement_bundle,57,18,0.663,-1.070,1.733,11,5r2/pp1b2bk/4p3/7p/2Nn4/6BP/PP3P2/2RK3R b - - 4 29
placement_bundle,30,28,-0.933,0.800,-1.733,8,r2qk2r/5pbp/Pnbpp1p1/2p5/2Q1N3/3P2P1/PP2PPBP/1RB1K2R w Kkq - 3 16
placement_bundle,27,26,0.603,-1.130,1.733,10,rn2kb2/1pq2prQ/3Pp1p1/2P1P3/1p2nP2/4B3/P5PP/RN2K1NR b KQq - 0 14
placement_bundle,38,25,0.563,-1.170,1.733,9,r3k2r/1b3p1p/pp1pp1p1/2q4n/3NP3/1Q1B1PPP/PP6/3R1KR1 w kq - 0 20
placement_bundle,47,22,-0.852,0.880,-1.732,12,2rr2k1/3b1ppp/1p2p3/p7/2p1P1n1/P1N2N2/1PPB2K1/R2R4 b - - 2 24
placement_bundle,43,30,0.631,-1.100,1.731,10,r1bbr1k1/1p1n2p1/1q2p2p/pN1pNp1P/P2pBB2/6P1/1PP1PP2/R2Q1K1R b - - 0 22
hlmr_more1_lightning,42,23,-0.891,0.840,-1.731,9,r4r1k/1pq2p1p/p3pp2/1B4bQ/1n1P4/2N3P1/PP3P2/R4R1K w - - 0 22
away_lightning,63,21,0.690,-1.040,1.730,9,5k2/2p1n2p/1p1q1nr1/3Ppp2/2Q1P3/2P2PPP/P5R1/2K1R3 b - - 2 32
away_lightning,23,32,0.759,-0.970,1.729,8,r1br2k1/1pp1qpbp/p1n1pnp1/3p4/2PP4/1QNBPN2/PP1B1PPP/4RRK1 b - - 3 12
placement_bundle,43,23,-0.738,0.990,-1.728,12,1qr2rk1/3p1p1p/p3pnpP/2p3B1/2P1P3/1PN2N2/P3Q3/R4K2 b - - 4 22
hlmr_more1_lightning,55,25,0.907,-0.820,1.727,9,2r1k1r1/1p1n1p2/1qn1p3/p2pP3/P2N1B2/bPPR1NP1/6P1/1R1Q2K1 b - - 2 28
placement_bundle,23,28,-0.884,0.840,-1.724,10,rn3rk1/1pp3pp/p1q1b3/2b1pp2/3P4/2N1P2P/PP2BPP1/R1BQ1RK1 b - - 0 12
ship_lightning,40,24,-0.754,0.970,-1.724,8,r1b1k2r/1p3p2/1qn1p3/PN5p/1P4np/7R/2p1QPP1/R3KBN1 w Qkq - 0 21
placement_bundle,82,15,-0.513,1.210,-1.723,14,5k2/5p1p/3rp1p1/P7/Rp6/2b3P1/5P1P/4R1K1 w - - 2 42
placement_bundle,13,30,0.602,-1.120,1.722,11,r1bqkb1r/1ppn1ppp/p3pn2/8/P1Q1P3/2N2N2/1P1P1PPP/R1B1KB1R b KQkq - 0 7
placement_bundle,16,32,-0.670,1.050,-1.720,10,rn2kb1r/p3ppp1/1ppp3p/q2n1b2/3P4/1QP1BNP1/PP2PP1P/RN2KB1R w KQkq - 2 9
placement_bundle,43,25,0.647,-1.070,1.717,11,b1r1r1k1/3nqp2/1p4pp/p1N1p3/P1P5/3BP1B1/2Q2PPP/R1R3K1 b - - 0 22
stack_lightning,50,26,0.677,-1.040,1.717,9,3qrrk1/1p1n2bp/2p3p1/p2pP3/P1PP1n2/1P2BN2/N6P/1R2RQK1 w - - 2 26
placement_bundle,51,20,0.606,-1.110,1.716,11,Q5kr/4bpp1/2p1b2p/4p3/7P/P1NP2P1/2q2P2/2B1R1K1 b - - 3 26
placement_bundle,27,32,0.575,-1.140,1.715,10,2rr2kb/pp2pp1p/n4np1/PqppNb2/5B1P/1NPP1BP1/1PQ1PP2/R3K2R b KQ - 4 14
ship_lightning,30,28,-0.804,0.910,-1.714,9,r4rk1/1pq2ppp/p1nb1n2/1Q2pb2/8/2N1B1P1/PPN1PPBP/2RR2K1 w - - 0 16
placement_bundle,32,30,-0.723,0.990,-1.713,10,r1r3k1/4bppp/1pbp4/q1n1p2n/p1P1P3/P1N1BP1P/1P2NQP1/3RKB1R w K - 0 17
placement_bundle,47,24,0.563,-1.150,1.713,12,r4rk1/p2q3p/3bp1p1/n4p2/pN1P1P2/2P1P2Q/6PP/RR2B1K1 b - - 3 24
placement_bundle,59,18,-0.892,0.820,-1.712,10,4k1r1/pQ2pp2/3pb2p/1P6/2r2q2/8/1R1RBNP1/6K1 b - - 0 30
placement_bundle,16,29,-0.641,1.070,-1.711,9,r1bqkbnr/1p3ppp/2n5/p2p4/1P1p4/P5P1/2P1NPBP/RNBQK2R w KQkq - 0 9
placement_bundle,18,28,-0.571,1.140,-1.711,11,r2qk1nr/1p3ppp/p1n1b3/2b5/2Pp4/P2P1N2/4QPPP/RNB1KB1R w KQkq - 0 10
placement_bundle,31,26,0.639,-1.070,1.709,11,3rk2r/1bp2ppp/p3pn2/qp6/3P4/PB2P3/1PQ2PPP/2R2KNR b k - 3 16
placement_bundle,19,32,0.607,-1.100,1.707,10,r1bqk2r/1p2npb1/2np2pp/pQp1p3/P1P4P/2NP1NP1/1P2PPB1/R1B1K2R b KQkq - 2 10
placement_bundle,15,30,0.866,-0.840,1.706,10,rnbqk2r/p3ppbp/5np1/1pQp4/8/2N2NP1/PP1PPP1P/R1B1KB1R b KQkq - 1 8
placement_bundle,52,23,-0.726,0.980,-1.706,11,r1r3k1/1QB2p2/2p1p1p1/p2p2p1/P1nPn3/2P1P2P/2P2P2/1R4K1 w - - 0 27
placement_bundle,62,18,-0.926,0.780,-1.706,12,8/1p3kp1/3r1p2/p1pP1br1/P1P4R/2P4P/5KB1/4R3 w - - 3 32
placement_bundle,26,28,-0.905,0.800,-1.705,11,r3k1nr/1b1p1ppp/1p2pb2/1p2q3/2PpP3/P2Q2P1/5PBP/RNBR2K1 w kq - 0 14
placement_bundle,53,22,0.634,-1.070,1.704,10,r4k2/3b1p2/1p4pb/p2pn1N1/1n5P/1P2P1R1/1P1N1P2/RB3K2 b - - 1 27
placement_bundle,13,30,0.764,-0.940,1.704,10,rnbqkb1r/ppp2pp1/1n5p/4p3/8/2N1P1P1/PP1P1PBP/1RBQK1NR b Kkq - 0 7
placement_bundle,77,17,0.743,-0.960,1.703,13,2r1r3/8/2n1k2p/2Pp1p2/3PpP2/P1B4P/4R1K1/3R4 b - - 4 39
placement_bundle,31,30,0.620,-1.080,1.700,10,r3k2r/1p3pb1/1q2pn1p/1b1pB1p1/pn1P4/2N2NPP/PP1QPPB1/1K1R3R b kq - 5 16
placement_bundle,37,24,0.707,-0.990,1.697,12,2r1kb1r/4p1pp/n3bp2/N1n5/2PB2P1/1PN4P/P3PP2/3RK1R1 b k - 0 19
placement_bundle,17,32,0.777,-0.920,1.697,10,r1bq1rk1/p1p1bppp/1p2pn2/3p4/1nPP1B2/1QN2NP1/PP2PP1P/3RKB1R b K - 1 9
away_blitz,17,29,-0.524,1.170,-1.694,10,r1b1k2r/pp1pppbp/2n2np1/1N6/2P5/2N1B1P1/Pq2PPBP/R2QK2R b KQkq - 1 9
placement_bundle,104,14,0.774,-0.920,1.694,12,4n3/1B3pk1/P6p/5R2/3P2p1/3R2P1/rr6/6K1 w - - 3 53
placement_bundle,40,25,0.534,-1.160,1.694,11,r4rk1/4bppp/2b5/pp2P3/q1p5/P3BP2/1PPQ2PP/2KR1B1R w - - 3 21
placement_bundle,44,25,0.794,-0.900,1.694,11,2r1k1r1/1p3pb1/1q2pn2/3PBp1p/3P3P/p4PP1/PP1NQ3/K3R1R1 w - - 0 23
placement_bundle,42,25,0.933,-0.760,1.693,9,1r3rkb/1B2qp2/1Q4pp/p1N1p3/2PnN3/P2P2P1/4bP1P/1R2K2R w K - 0 22
placement_bundle,42,29,-0.673,1.020,-1.693,10,r1b1kb1r/1p1q1p2/p3p1p1/2pnP2p/P2p3R/3P1NPP/1P1BQPB1/2R3K1 w kq - 2 22
hlmr_more1_lightning,12,32,-0.642,1.050,-1.692,8,r1bqk2r/ppp2ppp/2n2n2/2bpp1N1/2B1P3/2PP4/PP3PPP/RNBQK2R w KQkq - 0 7
hlmr_more1_lightning,24,26,-0.732,0.960,-1.692,10,r3k2r/pb3ppp/2n1pn2/3p4/1P3P2/P1P1qN2/5PPP/RN2KB1R w KQkq - 0 13
placement_bundle,36,25,0.512,-1.180,1.692,11,1r3rk1/2pq2pp/Q1p1pb2/2Pp4/1P1Pb1R1/P3PN2/5P1P/R1B1K3 w Q - 1 19
placement_bundle,23,32,0.780,-0.910,1.690,11,r2qk1nr/1bpn2b1/pp2p2p/3p1p1P/P2P2p1/2PBP1B1/1P1N1PP1/RN1Q1K1R b kq - 0 12
away_lightning,55,22,0.689,-1.000,1.689,11,3q1k1r/p1p1n2p/QB3n2/3Ppp2/4P3/2P2PP1/P5RP/R3K3 b Q - 0 28
placement_bundle,25,32,0.718,-0.970,1.688,9,r4rk1/1pbbqppp/n1p1pn2/p1Pp4/3P3P/PN1BPNP1/1PQ2P2/R1B2K1R b - - 6 13
placement_bundle,37,27,-0.587,1.100,-1.687,10,r1nr2kq/3b1p1p/np4p1/p1pPP3/P4PP1/1Q1P3P/1P3BB1/R3K2R b KQ - 2 19
placement_bundle,48,28,-0.767,0.920,-1.687,10,r1b1k2r/3q1p2/pp2p1p1/2pnb2p/P2pN2R/1P1P2PP/3BQPB1/2R3K1 w kq - 0 25
placement_bundle,18,32,-0.677,1.010,-1.687,10,rnb1kbnr/1p5p/p1qppp2/2p5/N2P2pN/2P3B1/PP2PPPP/R2QKB1R w KQkq - 0 10
placement_bundle,88,27,-0.707,0.980,-1.687,13,4rrk1/4qp1p/1p1pb1n1/p1p1pB1Q/P1P1P3/1PNPRNP1/5P1n/5K2 w - - 0 45
placement_bundle,16,32,-0.575,1.110,-1.685,10,r3k2r/pp2ppbp/1qn1bnp1/2pp4/P7/1NPP1NP1/1P2PPBP/R1BQK2R w KQkq - 7 9
placement_bundle,13,32,0.774,-0.910,1.684,10,r2qkb1r/pp1b1ppp/n1pp1n2/3Pp3/2P5/2N1BN2/PPQ1PPPP/R3KB1R b KQkq - 2 7
jun6_blitz,17,29,-0.524,1.160,-1.684,10,r1b1k2r/pp1pppbp/2n2np1/1N6/2P5/2N1B1P1/Pq2PPBP/R2QK2R b KQkq - 1 9
placement_bundle,32,21,-0.871,0.810,-1.681,11,r3k2r/pR1p1pbp/4p1p1/2P5/8/4PN1P/P1PBKPP1/8 w kq - 1 17
placement_bundle,61,19,0.780,-0.900,1.680,13,2r2q1k/1p1b4/p6p/3BNpp1/3P4/2P3P1/PP6/3RR1K1 b - - 2 31
placement_bundle,73,16,0.550,-1.130,1.680,13,8/p4k1p/2p1np2/P2p4/3P1PR1/r1B1P1P1/3K4/8 b - - 0 37
placement_bundle,16,30,-0.779,0.900,-1.679,11,rnb1k2r/p3ppbp/2p2np1/3q4/Np6/5NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 9
away_lightning,56,21,0.658,-1.020,1.678,11,3q1k1r/2p1n2p/Qp3n2/3Ppp2/4P3/2P2PP1/P5RP/R3K3 w Q - 0 29
placement_bundle,93,18,0.657,-1.020,1.677,13,4k2r/R4p2/3p1b2/p2PrPpp/2P5/8/6PP/1B1R3K b - - 3 47
placement_bundle,31,30,0.665,-1.010,1.675,11,3rkb1r/1bq2pp1/p1n1pn1p/1pp5/4NP2/PPNBP3/1BQP2PP/R3K2R b KQk - 1 16
placement_bundle,16,28,-0.882,0.790,-1.672,11,r1b1k2r/pp1pbppp/1qn2n2/8/2PN4/8/PP2BPPP/RNBQK2R w KQkq - 1 9
placement_bundle,20,30,-0.542,1.130,-1.672,11,r1bq1rk1/p4p1p/1pnb1np1/2pp4/8/1PN1PNP1/PB1P1PBP/R2Q1RK1 w - - 2 11
placement_bundle,24,27,0.511,-1.160,1.671,11,r2qk2r/pb2bppp/3pnn2/8/2P5/2N1P2P/PP3QP1/R1B1KBNR w KQkq - 0 13
placement_bundle,18,29,-0.520,1.150,-1.670,11,r2qkb1r/ppp1pppp/6b1/8/1n2P3/2N2NP1/PPn2PBP/R1BQ1RK1 w kq - 2 10
placement_bundle,21,29,0.870,-0.800,1.670,11,r2qk2r/pp2bppp/2n2n2/1Bp1N3/3P2b1/1PN3P1/P1QP1P1P/R1B1K2R b KQkq - 2 11
placement_bundle,24,27,0.590,-1.080,1.670,11,r2q1rk1/1pp1bppp/2n1B3/p3p3/P7/3PBp2/1PP2PPP/R2QR1K1 w - - 0 13
placement_bundle,39,28,0.668,-1.000,1.668,10,r1r3k1/1q1nbp1p/1p2pnpP/p1p5/3PNBP1/P1N1PP2/1PQ5/3RK2R b K - 1 20
placement_bundle,25,30,0.848,-0.820,1.668,9,r1b1k2r/1p1nqpb1/5n1p/2pp2p1/p1PP4/PP1B1N1P/1B1N1PP1/R2Q1K1R b kq - 2 13
jun6_standard,42,24,-0.667,1.000,-1.667,11,4r1k1/pp3p2/q4bp1/2p1p3/1nr1P3/P1N1Q3/1P1R1PPP/1BK4R w - - 2 22
away_lightning,108,14,0.756,-0.910,1.666,14,8/1pR5/5kpp/1P1p1r2/P3p3/1P4P1/7P/6K1 w - - 1 55
placement_bundle,21,32,0.515,-1.150,1.665,8,r1bq1rk1/pp3pp1/2pbpn1p/2np4/N1P3P1/1P1BPN1P/PBQP1P2/R3K2R b KQ - 1 11
placement_bundle,19,28,-0.515,1.150,-1.665,11,r2qk1nr/1p3ppp/p1n1b3/2b3N1/2Pp4/P2P4/4QPPP/RNB1KB1R b KQkq - 1 10
placement_bundle,30,29,-0.565,1.100,-1.665,11,r3kb1r/5ppp/p2p4/1ppPp3/1n1PP3/qP3b2/P2BBPPP/R2QK2R w KQkq - 0 16
stack_lightning,20,32,0.745,-0.920,1.665,11,r1br2k1/ppp1qpbp/2n1pnp1/1N1p4/2PP4/1Q1BPN2/PP1B1PPP/R4K1R w - - 8 11
placement_bundle,73,21,0.863,-0.800,1.663,11,2r5/7k/1pb3pp/p1q1p3/P1P1Pr2/3BR1Q1/5PPP/2R3K1 b - - 4 37
placement_bundle,67,23,0.663,-1.000,1.663,11,r5k1/3b2p1/7p/p1NpprbP/P7/2B1p1P1/1PP1PP1R/R4K2 b - - 1 34
placement_bundle,37,24,0.640,-1.020,1.660,12,2rk3r/1p3ppp/p3bnn1/N3p3/4P3/P1P2P2/3BB1PP/R3K2R b KQ - 3 19
stack_lightning,52,26,0.750,-0.910,1.660,8,3qr1k1/1p1n2bp/2p3p1/p2pPr2/P1PP1n2/1P2BN2/N6P/1R2RQ1K w - - 4 27
hlmr_more1_lightning,47,19,0.715,-0.940,1.655,11,3r4/r4kpp/1p2bn2/4RP2/8/P1P2P2/1P1N2PP/R5K1 b - - 0 24
placement_bundle,19,32,0.584,-1.070,1.654,10,rnb1k2r/1p2ppb1/q1pp1npp/p7/N1PP1B2/1Q3NPP/PP2PPB1/R3K2R b KQkq - 5 10
placement_bundle,34,30,-0.573,1.080,-1.653,10,r1r3k1/4bppp/1pbp1n2/q1n1p3/p1P1P1P1/P1N1BP1P/1P2NQ2/3RKB1R w K - 1 18
placement_bundle,70,17,-0.802,0.850,-1.652,11,8/p1r5/2pkp1p1/R2p3p/4PP2/3PKP2/P5R1/4r3 w - - 6 36
hlmr_more1_lightning,21,29,-0.860,0.790,-1.650,10,r1bq1rk1/ppp1ppbp/6p1/n2N2N1/1P2p3/8/P1P1BPPP/R1BQ1RK1 b - - 0 11
placement_bundle,22,31,-0.710,0.940,-1.650,11,2kr3r/pp2bppp/2pp1n2/q1n5/P1PpP1b1/R2B1N2/1PQN1PPP/2B2RK1 w - - 7 12
placement_bundle,41,21,-0.609,1.040,-1.649,14,2kr3r/pp3ppp/2p2n2/4p1B1/8/PQ3PP1/5P1P/b4K1R b - - 3 21
placement_bundle,91,14,0.538,-1.110,1.648,11,8/5pk1/5np1/r3pP2/4P1Pp/5B1P/3RK3/8 b - - 0 46
timed_probe,36,25,-0.698,0.950,-1.648,9,3rr1k1/ppq3p1/2n1Pp1p/7n/1b2Q3/2NBP3/PP3PPP/2RK3R w - - 3 19
hlmr_more1_lightning,47,16,0.647,-1.000,1.647,13,2k2r2/2p1n1p1/pp6/2P4p/8/4B3/P2N2PP/N5K1 b - - 0 24
away_lightning,30,28,-0.766,0.880,-1.646,9,2r1kb1r/ppq2pp1/P1n1p3/1B1pPn1p/3P4/2N2P2/1P3P1P/R1BQ1K1R w k - 1 16
placement_bundle,15,30,0.895,-0.750,1.645,10,r1bqkbnr/1p2pppp/p1n5/8/3pPB2/1Q1P1N2/PP2BPPP/RN2K2R b KQkq - 3 8
placement_bundle,87,15,-0.594,1.050,-1.644,14,5k2/7p/r3p1p1/P4p2/Rp3P2/2b3P1/6KP/1R6 b - - 0 44
placement_bundle,21,31,-0.574,1.070,-1.644,10,r1b2rk1/pp1n2bp/PQ1p1np1/2p1pp2/2PP4/2N1P1P1/1P3PBP/R1B1K1NR b KQ - 0 11
stack_lightning,26,27,0.584,-1.060,1.644,9,1r1qkb1r/N2b1ppp/2pp1n2/4p3/2B1P3/3Q1P2/PPPB2PP/R3K2R w KQk - 1 14
nmp_standard,23,26,0.711,-0.930,1.641,12,r2q1rk1/pp2ppbp/2n3p1/4P3/2BP2b1/4BN2/P4PPP/R2QK2R b KQ - 0 12
hlmr_more1_lightning,23,32,0.550,-1.090,1.640,9,r1bq1rk1/1pp1b1pp/2n1p3/p2p1p2/3PnB2/P1NQ1NP1/1PP1PPBP/R4RK1 b - - 2 12
placement_bundle,34,27,-0.750,0.890,-1.640,12,r1n2rkq/3b1p1p/np4p1/p1pP4/P3PPP1/1Q1PB2P/1P4B1/R3K2R w KQ - 1 18
placement_bundle,65,19,-0.739,0.900,-1.639,11,rk1r4/1p1b3R/pb1p2N1/3B1p2/2P3pP/1P5P/6K1/5R2 b - - 4 33
placement_bundle,49,22,-0.818,0.820,-1.638,11,3k1r1r/1pq5/nNp1p1p1/4p3/4P1pB/3P4/PQP3PK/R4R2 b - - 1 25
placement_bundle,74,16,0.818,-0.820,1.638,12,Q1r3k1/5r2/7p/P1p2qp1/2N5/3PR1PP/5P2/6K1 w - - 3 38
placement_bundle,18,29,-0.838,0.800,-1.638,9,rn1qk2r/pp3ppp/2pp4/5b2/1b1Pn3/4BN2/PP2BPPP/RN1Q1RK1 w kq - 3 10
placement_bundle,15,30,0.587,-1.050,1.637,10,r1bqk2r/1ppn1ppp/p2bpn2/8/P1Q1P2P/2N2N2/1P1P1PP1/R1B1KB1R b KQkq - 0 8
placement_bundle,76,18,0.515,-1.120,1.635,12,b5k1/2q1r3/7p/2N1ppp1/2PQP3/1P3PP1/7P/3BK3 w - - 0 39
hlmr_more1_lightning,36,23,-0.852,0.780,-1.632,9,1r3k1r/p1pb1p2/3p1q2/6p1/2B1Q3/b1N3P1/PPP3PP/2KR3R w - - 2 19
jun6_blitz,20,28,0.742,-0.890,1.632,12,r1bqkb1r/4nppp/p2p4/1p1Pp3/8/2N1BN2/PPP2PPP/R2QK2R w KQkq - 1 11
placement_bundle,62,24,-0.762,0.870,-1.632,12,2rqr1k1/5p1p/p1P3p1/2QPn3/4n3/4PpPP/P2P1P2/B1RR2K1 w - - 4 32
placement_bundle,43,26,0.861,-0.770,1.631,11,r1b2k1r/3p1p2/p3pn2/1p2q3/3NP1pp/2PB3P/PP2QPP1/R3R1K1 b - - 0 22
placement_bundle,28,30,-0.701,0.930,-1.631,10,r2qk2r/ppp2pp1/n1n1p3/7p/1b1pQBPP/3PP3/PPP2PB1/R3K1NR w KQkq - 1 15
placement_bundle,78,17,-0.750,0.880,-1.630,13,8/1rb1k3/1p4p1/2p2p2/2Pp4/r2P1N2/PR2PK2/6R1 w - - 2 40
placement_bundle,56,23,-0.750,0.880,-1.630,11,1r2k3/3qp1b1/3ppn2/1Ppn2pr/8/P1N1P3/Q2B1P2/2R1KBR1 w - - 4 29
placement_bundle,60,17,0.769,-0.860,1.629,13,1k6/2p4p/p2r2p1/2N2p2/5P2/P4B2/1P4PP/4r1BK w - - 0 31
placement_bundle,24,30,0.778,-0.850,1.628,9,r1b1k2r/1p1nqpb1/5n1p/2pp2p1/p1PP4/PP1B1N1P/3N1PP1/R1BQ1K1R w kq - 1 13
placement_bundle,29,30,0.507,-1.120,1.627,10,2rqk2r/pp2p1bp/4b1p1/2Pp1p1n/P1nB2P1/1NP1PN1P/5P2/R1Q1KB1R b KQk - 0 15
placement_bundle,37,27,0.757,-0.870,1.627,9,5rk1/2p2ppp/p1qb2n1/1rN1pb2/3P4/BPQ2N2/P1P2PPP/R3R1K1 b - - 0 19
placement_bundle,14,29,-0.816,0.810,-1.626,10,rnb1kb1r/pp2qppp/5n2/2pP4/2p5/2N5/PP3PPP/R1BQKBNR w KQkq - 1 8
placement_bundle,28,32,-0.686,0.940,-1.626,10,r4rk1/pb1n1pb1/3ppqpp/P1pP3n/1pP5/1N2B1P1/1PQ1PPBP/RN2K2R w KQ - 1 15
placement_bundle,33,30,0.675,-0.950,1.625,8,1k1r3r/1p1nbpp1/2n3q1/pQpp1b1p/N6P/P2PPNP1/1P1B1P2/2R1KB1R b K - 0 17
placement_bundle,54,26,-0.644,0.980,-1.624,11,3r1rk1/p6p/1np2pp1/2pbp3/PqN1PQPP/1P1P4/2PN4/2K2R1R w - - 0 28
placement_bundle,44,29,-0.552,1.070,-1.622,9,r1b1kb1r/3q1p2/pp2p1p1/2pnP1Np/P2p3R/3P2PP/1P1BQPB1/2R3K1 w kq - 0 23
placement_bundle,37,23,0.501,-1.120,1.621,10,3qkb1r/5ppp/3p1n2/p2Pp3/1r6/2Q2B1N/R1P2PPP/4R1K1 b k - 1 19
nmp_lightning,44,23,-0.860,0.760,-1.620,9,r1br2k1/1p1nqpb1/pQ2p1p1/8/3NBB2/6P1/PP3P2/3RR1K1 w - - 7 23
placement_bundle,17,29,0.650,-0.970,1.620,9,r3k2r/pp3ppp/1qn2n2/2b1p3/6b1/2N1PNP1/PPQP1PBP/R1B1K2R b KQkq - 4 9
placement_bundle,38,23,-0.559,1.060,-1.619,11,2k3rr/1pq2p1p/2p1p3/p4p2/P1PP4/4Q3/1P2BPPn/3RK2R w K - 4 20
placement_bundle,25,32,0.866,-0.750,1.616,10,r1bqkb1r/1pn4p/2ppppp1/p2n4/P2PNB2/1QP1PNP1/1P2BP1P/R3K1R1 b Qkq - 5 13
placement_bundle,63,21,0.694,-0.920,1.614,11,4k3/r1p1nppr/1b6/4PnP1/pP6/B1N2N2/p4P2/R2R2K1 b - - 0 32
placement_bundle,37,27,0.843,-0.770,1.613,10,r4r2/1pnqNkb1/5n1p/p2p2p1/2P1p3/B2BP2P/P2PQPP1/R4RK1 b - - 0 19
placement_bundle,44,24,0.503,-1.110,1.613,10,r4rk1/p2q3p/2nbp1p1/3N1p2/p2P1P2/2P1P2Q/3B2PP/RR4K1 w - - 0 23
placement_bundle,23,29,0.513,-1.100,1.613,9,rnb2rk1/ppp3p1/3b1q1p/3P1p2/3PpN2/2P2P2/PP2Q1PP/RNB1K2R b KQ - 0 12
placement_bundle,18,32,-0.663,0.950,-1.613,10,1r2k2r/1pp1nppp/p1nbpq2/3p1b2/3P3N/1QP3PP/PP1NPPB1/R1B1K2R w KQk - 5 10
placement_bundle,25,32,0.823,-0.790,1.613,10,r3k2r/1p2ppbp/pqnpbnp1/2p1P3/2P2B2/1PNP1NP1/P1Q2PBP/1R2K2R b Kkq - 0 13
placement_bundle,25,27,0.742,-0.870,1.612,11,1rbq1rk1/2pnpp1p/p5pb/3P4/Q1BP1P2/8/PP2N1PP/R1B2RK1 b - - 6 13
placement_bundle,70,22,-0.519,1.090,-1.609,12,5k1b/6r1/1p2r2p/pN1p1ppP/1n1P4/1P2PN2/1P3P2/R4K1R w - - 0 36
ship_lightning,31,26,0.609,-1.000,1.609,10,r3kb1r/6p1/q1pppn1p/p3p3/4P3/2N1B3/PPPQ1PPP/1R2R1K1 b kq - 3 16
jun6_blitz,62,22,-0.688,0.920,-1.608,13,2r1r1k1/1pq5/p2p2p1/3Ppp2/1PP4p/4R2P/P3QPP1/4R1K1 w - - 2 32
placement_bundle,36,25,0.578,-1.030,1.608,12,r4rk1/2p2ppp/p1N1q3/2p1P3/Pb2P1bP/6P1/1PQ2P2/R1B2K1R w - - 2 19
placement_bundle,39,25,0.678,-0.930,1.608,11,r3k2r/1p3p2/2n1pq1B/p2p1P2/3Pp1Qp/2P3P1/PP4BP/R4RK1 b kq - 0 20
placement_bundle,23,29,0.546,-1.060,1.606,9,1r1qk2r/p1pn1pp1/3bp3/3pNb2/Q2P2p1/2P5/PP1NPPPP/2KR1B1R b k - 1 12
placement_bundle,28,28,-0.525,1.080,-1.605,10,2r2rk1/pp1bbppp/3p1n2/2q3B1/2P5/PQNn1NP1/1P3PBP/R4RK1 w - - 1 15
placement_bundle,32,28,0.563,-1.040,1.603,9,r3k2r/1p1nn1pp/pq1b2b1/5p2/3P1N2/2BBPp2/PP3PPP/2RQR1K1 w kq - 6 17
placement_bundle,30,30,-0.672,0.930,-1.602,10,r3r1k1/1bqn1ppp/1p1b1n2/p1p1p1B1/2P5/2NP1NPB/PP2QP1P/2KR3R w - - 2 16
placement_bundle,19,29,0.832,-0.770,1.602,10,rnbq1rk1/pp4pp/2pb4/3P1pN1/3PpP2/2N5/PPP3PP/R1BQ1RK1 b - f3 0 10
placement_bundle,17,28,0.559,-1.040,1.599,10,r1bqk1nr/1p1nbppp/p3p3/8/2PN4/P4N2/4PPPP/R1BQKB1R b KQkq - 0 9
placement_bundle,37,25,0.529,-1.070,1.599,13,2b2rk1/r1Np1ppp/pp1Pp3/2n5/2P5/2P1R3/P3PPPP/4KB1R b K - 5 19
placement_bundle,21,28,0.539,-1.060,1.599,11,1rbq1k1r/pp3pbp/2p2p1n/3P2p1/2QP4/2N5/PPP3PP/R3KBNR b KQ - 1 11
placement_bundle,27,30,0.669,-0.930,1.599,10,2kr3r/1ppqbp2/p1n1bn1p/3pB1p1/3P4/2NB1N1P/PPPQ1PP1/3RR1K1 b - - 9 14
placement_bundle,20,28,-0.589,1.010,-1.599,11,r3k1nr/1p2qppp/p1n1b3/2b3N1/2Pp4/P2P4/4QPPP/RNB1KB1R w KQkq - 2 11
placement_bundle,18,30,-0.528,1.070,-1.598,10,rn1q1rk1/pppb2pp/4p3/2b1Pp2/5Pn1/3B1N2/PPP1Q1PP/RNB1K2R w KQ - 5 10
hlmr_more1_lightning,19,30,0.588,-1.010,1.598,10,r2qr1k1/ppp2ppp/2n1bn2/2p1p3/2B1P3/1QPP1N2/PP3PPP/R1B2RK1 b - - 1 10
placement_bundle,62,22,-0.778,0.820,-1.598,10,5r2/2k3p1/1pp2p2/rP2p1P1/Pnb1B2p/2N1P2P/4P3/2KR1R2 w - - 3 32
placement_bundle,54,22,0.818,-0.780,1.598,10,q4k2/N3pp2/Qn3bp1/2pn3r/3P2Rp/1PP5/P2B3P/R5K1 w - - 0 28
hlmr_more1_lightning,26,26,-0.737,0.860,-1.597,12,r3k1nr/5ppp/pqp1p1b1/3pP3/PP1N1B2/1P6/5PPP/R2QK2R w KQkq - 1 14
placement_bundle,50,22,-0.727,0.870,-1.597,11,1k6/ppp3pp/5bn1/q2rp2N/3pQ3/P2P1PP1/R6P/4R1K1 w - - 0 26
placement_bundle,36,26,0.827,-0.770,1.597,13,r2qk2r/pBp3bp/1p1P1pp1/n7/5B1P/P1P3P1/1P1NPP2/R3K2R w KQkq - 1 19
