fen,phase_score,is_endgame,status,result_white,our_total,sf_static_cp,pieces,capture_gains,passed_pawn_support,latent_threat,central,imbalance_white,imbalance_black,pair_bonus,piece_value_boost
r2q1b1r/p1p1nB1p/bpk2p1p/2n1p3/1Q2P3/2N2N2/PPP2PPP/2KR3R w - - 0 15,5,0,white_winning,1.0,-6518,235,179,-5000,0,0,-400,-1281,0,300,-316
r1bqk2r/pp2ppbp/2n2np1/1N1pN3/2PP4/1P6/P4PPP/R1BQKB1R w KQkq - 1 10,0,0,near_equal,0.0,54,-73,225,0,0,0,-171,0,0,0,0
2r1k2r/pbq2Np1/1p3n2/4b2p/P1B1p3/1P2P3/2QN1PPP/R3R1K1 b k - 0 18,10,0,near_equal,1.0,-1336,120,-2009,0,0,173,400,0,0,100,0
rnb1k2r/pp3pbp/4p1p1/q1Pp4/2P5/P1n1PN1P/1PQ2PP1/R1B1KB1R w KQkq - 0 10,5,0,near_equal,1.0,2060,-41,2563,-1181,0,-135,400,0,0,200,213
r1b1k2r/pp3pp1/2nqp2p/3p4/2pP1P1P/P1Q2N1B/1PP1PP2/2KR3R w kq - 1 14,21,0,near_equal,1.0,502,25,-695,1045,0,75,77,0,0,0,0
8/1k1r3p/5Qp1/8/8/5PKP/P5P1/8 w - - 1 45,96,1,white_winning,1.0,-13428,579,-9796,0,0,0,0,0,0,0,-2692
r2k1b2/1p2p1p1/p1n1p1B1/8/8/1p2q3/PBQN3r/R2KR3 w - - 0 22,16,0,near_equal,0.5,1173,2,2115,-1000,0,132,226,0,0,-300,0
r1b2k1r/1p4q1/2p3B1/2PpPpNp/1Q1P2nP/1P4P1/P7/R4K1R b - - 3 27,21,0,near_equal,0.0,-106,95,-3127,3450,160,-239,-350,0,0,0,0
r1k1r3/2bb2p1/1pn1ppNp/2p5/p1P1B2P/1PBRPP2/P5P1/5K1R b - - 1 22,53,0,near_equal,0.5,-695,25,-484,0,0,0,-211,0,0,0,0
1b1r1k1r/pp3pp1/4p3/1PP4p/1P2qP1P/3pP1P1/3B4/R2QKR2 w - - 1 34,32,0,near_equal,1.0,1498,-22,1785,0,-500,108,105,0,0,0,0
5b1r/3r1p1k/n4q1p/4nN1P/1p2P3/pP2B1N1/P1R2Q2/1K4R1 b - - 1 33,10,0,white_winning,0.0,-2565,163,-1823,0,0,126,-400,-468,0,0,0
r1r3k1/pp1b1Npp/5n2/4p3/1RBqP3/B1NQ4/3P1bPP/R4K2 w - - 3 24,5,0,white_winning,1.0,-3279,388,-1614,-1105,0,428,-109,0,0,-200,-679
r1b1k2r/ppqp2pp/2nb4/5p2/2BPp3/2B5/P1QN1PPP/1R2K2R w Kkq - 4 15,10,0,near_equal,0.0,3228,-53,1546,1015,0,0,54,0,0,0,613
2r3k1/1q2pp1p/rP3npb/3p4/3Q4/BRP1PN2/P1bN1PPP/4K2R w K - 2 19,10,0,near_equal,0.5,-842,-108,-1593,0,500,-75,226,0,0,100,0
3r1k1r/pp1b2p1/2p2p2/P1q1p2p/R1N1P1nP/1PN3P1/2P1QPB1/4K3 b - - 5 26,26,0,black_winning,0.0,2640,-231,2561,0,0,-75,-28,0,0,-200,382
8/2R2pk1/p7/3r4/4n3/3b4/1P3PPP/3R2K1 w - - 5 31,85,1,near_equal,0.5,-314,124,-314,0,0,0,0,0,0,0,0
r1r3k1/1p3ppp/4p3/pPq1Pn2/2Pp4/N2n1N2/PQ3PPP/2R1R1K1 w - - 2 25,21,0,black_winning,0.0,221,-339,531,0,-550,0,240,0,0,0,0
2b3k1/rp2b3/p1nR1p1Q/4p3/8/2P2NP1/P4P1P/5RK1 b - - 2 26,53,0,white_winning,1.0,-6944,463,-10250,5000,0,-386,14,0,0,300,-1622
r2b1rk1/q2n1p1p/2pP1np1/pp6/4PBb1/2NB1N2/PP3PPP/R2QR1K1 w - - 3 17,0,0,white_winning,1.0,-2070,228,-1980,0,500,0,-400,0,0,0,-190
8/1p6/1p5k/1Pp2q2/4p1Rp/7K/8/6R1 w - - 5 56,85,1,near_equal,0.5,7079,-87,7580,-1825,-1075,0,0,0,0,0,863
4n1k1/p6p/2b2rp1/q6P/2PQP3/2P2P2/4BPK1/4R3 w - - 7 40,48,0,near_equal,0.5,1119,-131,894,0,453,-90,-288,0,150,0,0
3k4/5p2/R7/3p2r1/1P1Kp1P1/7P/P7/8 b - - 0 51,106,1,white_winning,1.0,-809,212,-666,0,-515,0,0,0,0,0,0
3r1k1r/pp3pp1/3qp3/1Pbn3p/2B1p2P/2P1P1P1/1P2QP2/R1B2K1R w - - 2 23,21,0,near_equal,1.0,918,-12,868,0,0,0,350,0,0,-300,0
r1b1k2r/2ppqppp/1p3n2/p3b3/4P3/2N1QP2/PPP1B1PP/R1B1K2R b KQkq - 1 11,10,0,near_equal,1.0,141,-18,541,0,0,0,-400,0,0,0,0
2r1r1k1/pp1q1ppp/3b1n2/2pP4/PnP2N2/2N1BQ2/5PPP/R4RK1 w - - 3 17,10,0,near_equal,1.0,-34,-19,-280,0,646,0,-400,0,0,0,0
r1bqkb1r/1p1n1p1p/3p1np1/p1pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQkq - 0 9,0,0,near_equal,1.0,-618,109,-218,0,0,0,-400,0,0,0,0
3r2r1/pbpk1p2/1p1p3p/5p1B/2Pb4/P1NP4/1P3PPP/R3R1K1 w - - 2 19,64,0,near_equal,1.0,130,-59,-299,0,0,197,-68,0,0,300,0
rnbqk2r/ppp1bppp/8/1P1np3/8/P3P3/2QP1PPP/RNB1KBNR b KQkq - 2 8,0,0,near_equal,1.0,234,-10,-166,0,0,0,400,0,0,0,0
4r1k1/1R1n2p1/8/1p1pP1B1/1P1KbP2/8/8/8 w - - 0 43,90,1,near_equal,1.0,961,-141,4038,-3250,425,0,0,0,0,0,0
5k2/7p/R4p2/2p1pP2/6P1/1r1RK2P/1r6/8 b - - 0 41,85,1,near_equal,0.5,1984,-26,1705,0,-105,0,0,0,0,0,384
r1bq1rk1/1p4pp/2pb4/p1npp3/6n1/P1NBPNP1/1PPPQ2P/R1B2RK1 w - - 0 13,0,0,black_winning,0.0,738,-243,138,200,0,0,400,0,0,0,0
r3k1nr/1p1n4/p1p1b3/P2p1p1p/R2PpN2/2N1PP1P/1PP4R/4KB2 b kq - 3 20,53,0,near_equal,0.0,170,56,-787,1000,0,-104,61,0,0,0,0
2b3r1/1p3k2/r3p1pp/1NQ1B3/5q2/P7/4B1PP/3R3K b - - 1 33,32,0,white_winning,1.0,-6298,552,-2967,0,0,194,-300,-2751,0,-300,-174
r2q1rk1/pp3p1p/2npbnp1/2p1p3/2P1P3/PPNP1N2/4BPPP/R1Q2RK1 w - - 4 11,10,0,near_equal,1.0,344,-2,-56,0,0,0,400,0,0,0,0
rnb1k2r/1pqpnpbp/p3p1p1/2pP4/P1P5/4PB2/1P3PPP/RNBQK1NR w KQkq - 2 8,0,0,near_equal,0.5,-425,90,-116,0,0,0,-309,0,0,0,0
r2qkb1r/p4p1p/1pnp1np1/2p1p3/1PP1P1b1/P1NP1N2/5PPP/R1BQKB1R w KQkq - 1 9,0,0,near_equal,1.0,84,14,-123,0,0,0,207,0,0,0,0
2rr1k2/pq3pb1/3p1Np1/8/3BRP2/QPP2P2/P6P/2K5 b - - 2 32,37,0,near_equal,0.5,-2875,-16,-858,-1015,0,-384,-300,0,0,0,-318
4r1k1/2q1bpp1/r6p/ppPnp2P/1P1p2P1/P2P1NR1/1R1NQP2/4K3 w - - 5 22,21,0,black_winning,0.0,236,-200,606,-1045,600,-75,350,0,0,-200,0
7r/3pn1k1/5pnp/6p1/4R3/1B4P1/PBP2P1P/6K1 b - - 0 34,85,1,white_winning,1.0,-3776,333,-2452,0,0,0,0,0,0,-100,-484
4R3/3k4/3r4/4R3/8/5K2/8/8 b - - 0 85,96,1,white_winning,1.0,-9747,343,-6425,0,0,0,0,0,0,0,-2272
r5k1/3nppbp/1p1q2p1/2pp1b2/5BP1/1NPP1N1P/1P2PPB1/3QK2R b K - 0 17,26,0,white_winning,0.0,-2508,402,-3072,1000,0,-75,350,0,0,-200,-511
5r2/3p2k1/2bP4/pNp1pP2/P1P2b2/3R1Pp1/4R1Br/5K2 w - - 1 60,64,0,black_winning,0.0,3970,-257,595,1787,225,810,-73,0,0,300,326
rnbqk2r/1pp2ppp/8/p2pP3/3Pn3/2P5/P1Q2PPP/R1B1KBNR w KQkq - 0 10,10,0,white_winning,0.5,-474,159,26,0,0,0,-400,0,0,-100,0
8/p2R4/1p3kp1/4p3/1P2n1PP/8/8/r3BK2 w - - 5 47,96,1,near_equal,0.5,1146,-20,1483,0,-337,0,0,0,0,0,0
3rk2r/ppbq1ppp/2p1pn2/7P/P2P4/3QPP2/1P4P1/RNB2K1R b k - 0 15,21,0,near_equal,0.0,284,-85,103,0,0,75,106,0,0,0,0
4k3/5p2/ppq1np2/5b2/2P1Pr2/PP3N1p/2B4P/1Q1R2K1 w - - 0 35,42,0,black_winning,0.0,18,-215,206,-200,0,260,-248,0,0,0,0
r3k1r1/1b1n2p1/pp1qppNp/3p4/3P4/P1QBP3/1P3PPP/2R1K2R w K - 4 20,21,0,white_winning,0.0,-364,215,-514,0,0,0,150,0,0,0,0
1n1qk1nr/1p1b1pb1/r2pp1pp/p1pP4/2P1P2P/3B1N2/PPQ2PP1/RNB2K1R b k - 4 11,0,0,near_equal,1.0,-443,43,-118,0,0,75,-400,0,0,0,0
r3k2r/pp1q1pb1/2nBp3/2Pp1p2/8/1QP3p1/1P2PPBP/R4RK1 w kq - 0 18,21,0,near_equal,1.0,47,-10,872,-1000,0,125,350,0,0,-300,0
8/2k5/3p1pp1/1p1nr3/6RP/BP1KP3/5P2/8 b - - 0 39,96,1,near_equal,0.5,236,19,236,0,0,0,0,0,0,0,0
3r1b1r/1b1k2pp/1p1pN3/p2P4/2P1pp2/P7/1P3PPP/n2QR1K1 b - - 1 22,53,0,white_winning,1.0,-2687,460,1011,-3250,0,-3,-211,-534,0,300,0
1r1bk2r/BP3p1p/p2pp3/5p2/2P5/q7/P2Q1PPP/1RR3K1 b - - 2 22,32,0,white_winning,1.0,-6892,402,-1295,-5000,300,131,178,0,0,0,-1206
2r4k/5Pp1/p6p/6b1/2Pp4/8/4Kp2/5R2 w - - 0 45,101,1,black_winning,0.0,10972,-234,9597,-900,-485,0,0,0,0,0,2401
rnb1k2r/pp1pqppp/2p2n2/8/1BP1p3/1N1P2PP/PP2PP2/RN1QKB1R b KQkq - 0 9,5,0,white_winning,1.0,-793,311,-4100,3450,0,0,157,0,0,-300,0
8/1R1b4/5k2/P6R/1PP2P2/4K2p/7P/3r4 b - - 0 52,90,1,white_winning,1.0,-13226,396,-8643,0,-158,0,0,0,0,0,-2055
8/p2k1p2/p2P2p1/Pn2P3/1PK2B2/7P/8/8 b - - 22 70,117,1,white_winning,1.0,-5093,240,-3695,0,750,0,0,0,0,0,-586
r2qkb1r/pp2pp1p/2n1b1p1/1Bp5/3P4/P1P1P2P/5PP1/R1BQK1NR b KQkq - 0 10,10,0,near_equal,0.0,-317,-10,-158,0,0,0,-159,0,0,0,0
1NR2br1/5p2/3kp2p/pB4p1/8/PP2PP2/1n2K2P/1R6 w - - 0 32,74,1,white_winning,1.0,-13364,703,-6661,-3250,0,0,0,0,0,0,-2448
r5k1/p2b1ppp/1p1p1b2/1NrP4/P1n1PP2/6PP/4N1B1/1RB3K1 w - - 3 37,58,0,black_winning,0.0,2811,-242,2238,0,0,-60,-187,0,0,-200,1020
2r2k2/4r2p/p1b2pp1/2p5/4nP1N/4bBP1/P1R4P/B4R1K b - - 1 33,53,0,black_winning,0.5,2375,-321,2051,0,-176,0,189,0,0,0,311
r2qk2r/1bppbppp/ppn1pn2/8/2PP1B2/P1N2NP1/1P2PPBP/R2QK2R b KQkq - 4 8,0,0,near_equal,1.0,-365,57,35,0,0,0,-400,0,0,0,0
r3k3/3bnp1p/p2b4/q1pn4/2B5/P3PN2/1BQP1PrP/1R2K2R w Kq - 0 17,5,0,near_equal,1.0,672,-128,1659,-1015,0,0,-172,0,0,200,0
r1b1k2r/2pp1p2/2pnpq2/p5pp/P1PP4/1QP1BBP1/4PP1P/R4RK1 w kq - 0 15,21,0,near_equal,1.0,-1205,121,-630,0,0,75,-350,0,0,-300,0
r5k1/2r5/p1Np1np1/1p1Pp1b1/1P1pP2p/P4BPP/5P1K/1R2R3 b - - 0 37,64,0,near_equal,0.0,531,-125,698,0,-180,0,13,0,0,0,0
rn2k1nr/3pb2p/4p1p1/pp6/3BP3/2N5/PP2BPPP/R3K1NR b KQkq - 1 20,48,0,white_winning,1.0,-11992,540,-3816,-6069,0,-195,-241,0,0,-300,-1371
r1b1k2r/3nppbp/1q1p1np1/1ppP4/5B2/1QN2NP1/PP2PPBP/R3K2R w KQkq - 0 11,0,0,near_equal,0.5,-1378,-94,-32,-1045,0,0,-301,0,0,0,0
1k1rn2r/pp2pp2/n1p1b2p/1P3qp1/2P5/P1NPQN1P/4BPP1/R4RK1 b - - 0 18,10,0,white_winning,0.0,-347,247,53,0,0,0,-400,0,0,0,0
8/8/8/5k2/5r2/3K4/8/8 b - - 5 71,117,1,black_winning,0.0,10688,-389,6342,0,0,0,0,0,0,0,2941
6R1/6P1/4k3/pp2p1r1/2p1K3/P1P5/8/8 w - - 1 47,106,1,near_equal,0.0,3763,1,2038,0,225,0,0,0,0,0,476
3r1k1r/p4pp1/1bp4p/8/3n2Q1/P2R1P2/7P/5K2 b - - 3 34,64,0,black_winning,0.0,7493,-452,5579,0,0,-26,178,0,0,0,1762
r2q4/5pk1/5npp/2Pp4/3P4/4QPN1/4R1K1/8 b - - 27 58,53,0,near_equal,0.0,965,-94,1125,0,300,0,-208,-252,0,0,0
rnbqkb1r/pp3p1p/4p1p1/2pn4/8/PQN1P2P/1P1PBPP1/R1B1K1NR b KQkq - 1 8,0,0,near_equal,0.5,165,16,-235,0,0,0,400,0,0,0,0
rnb2rk1/1p3p2/pqp3p1/4P2p/2PbN2Q/8/PP1B1PPP/2KR1B1R w - - 2 15,10,0,white_winning,1.0,-2516,223,-1812,0,0,-101,-400,0,0,0,-203
8/5p2/4pk2/3p2p1/p1rP2Pp/1rRR1P1P/3K4/8 b - - 0 44,85,1,black_winning,0.0,6015,-463,3826,0,240,0,0,0,0,0,714
1r1q2k1/4n1pp/Qn1pp3/2p1P1N1/8/2N5/PPP2rPP/2KR3R w - - 0 16,21,0,white_winning,0.0,-1356,285,-1335,-30,0,-86,95,0,0,0,0
6k1/pb3pb1/1p3q1p/3Pr3/2P1r3/1P1n2PQ/P4PNP/3R1RK1 b - - 9 31,21,0,black_winning,0.5,5630,-493,3555,0,80,290,350,0,210,300,845
7k/5rpp/p2r4/7P/PP1B2nR/5qP1/5P2/R5K1 w - - 2 34,53,0,black_winning,0.0,8467,-317,7244,0,0,221,86,0,0,0,916
3r2k1/5pbp/rp2p1p1/2p1P1P1/8/1Q6/1B3P1P/6K1 w - - 1 33,74,1,black_winning,0.0,4134,-349,3289,0,-375,0,0,0,0,0,635
1r1qkb2/ppp3p1/2n2ppr/P2pp3/2nP2PP/1N1BPQ2/1PP2P2/R1B1K2R w KQ - 1 15,10,0,white_winning,1.0,-912,154,-1212,0,0,0,400,0,0,-100,0
rnb5/1pq1k2p/p2rp3/2p2p2/4Bp2/P5P1/QPP2P1P/RN1R2K1 w - - 0 19,21,0,near_equal,0.5,-2156,0,-1672,-1000,0,166,350,0,0,0,0
4r1k1/6pp/p4pb1/2bq4/Ppp2P2/3rP3/1BQP2PP/1N1R2RK b - - 3 40,21,0,black_winning,0.0,2773,-540,1829,0,-380,291,350,0,339,300,44
rn2kb1r/ppp2ppp/2b1p3/3q3P/6Q1/2P2NP1/P2PPP2/R1B1KB1R b KQkq - 0 10,10,0,near_equal,0.0,-109,14,-442,0,0,0,333,0,0,0,0
8/5k2/7r/2B5/3Kb3/1R1pP2P/3P4/8 b - - 4 49,96,1,near_equal,1.0,-4481,147,-2334,0,0,0,0,0,0,0,-852
r1bqk2r/1p3pp1/n2ppn1p/p1b5/N1P5/P2BPN2/1P3PPP/R1BQK2R w KQkq - 0 10,0,0,near_equal,1.0,166,51,382,-200,0,0,-16,0,0,0,0
rnbqk2r/1p2pp1p/2p2np1/p2P4/4P3/1P1P2P1/P4P1P/RNQ1KBNR w KQkq - 0 8,10,0,near_equal,1.0,-912,113,-512,0,0,0,-400,0,0,0,0
r7/p4p1k/7p/2R1B1p1/4P3/8/bP3KPP/4R3 b - - 0 33,85,1,white_winning,1.0,-9811,553,-7129,0,0,0,0,0,0,0,-1697
8/1RR2pk1/8/3r2pp/5r2/4KP2/3N1P1P/8 w - - 0 43,80,1,white_winning,1.0,-5215,314,-2925,0,0,0,0,0,0,0,-1150
2q2rk1/ppr2ppp/8/3pp3/b7/1N3QP1/3RB2P/4K2R w K - 2 24,26,0,black_winning,0.0,2418,-238,3815,-1325,-650,125,350,0,0,0,103
6k1/2r1p1b1/pp1p1r1p/2PP1p2/Q2N4/1P2P3/4KP2/6R1 w - - 2 27,64,0,white_winning,1.0,-5593,467,-3349,-2079,0,-75,-90,0,0,0,0
2r1k2r/pp1b1pbp/1q1pp3/5p2/1PP4N/1R1QN1P1/n3PPBP/1R4K1 b k - 1 18,10,0,near_equal,1.0,352,26,258,0,0,75,-81,0,0,100,0
2r1k2r/1bq2pb1/pp1ppnnp/3P4/1PP1P1p1/2NB1N1P/2QB1PP1/2RR2K1 w k - 0 20,0,0,near_equal,0.5,-658,137,-333,0,0,75,-400,0,0,0,0
2kr1b1r/pp3ppp/2ppb3/8/2NNnqP1/7P/PP2BP2/R2Q1RK1 w - - 1 18,10,0,black_winning,0.0,4559,-221,3833,-200,0,18,400,0,0,100,408
rn1qkb1r/3b1ppp/pP2pn2/3p4/2PN4/1N2P3/PP2BPPP/R1BQK2R b KQkq - 0 10,0,0,white_winning,1.0,-449,167,-2415,1852,250,0,-136,0,0,0,0
r1b1kb1r/ppqnpp1p/2pp1np1/8/3PP3/2NQBN2/PPP2PPP/2KR1B1R b kq - 4 7,0,0,near_equal,0.0,-1386,11,-1061,0,0,75,-400,0,0,0,0
1r2k2r/1pp2pp1/p1nbpn1p/3p1q2/P2P4/1QP1BNPP/1P2PP2/R3KB1R b KQk - 2 12,10,0,near_equal,1.0,665,-35,365,0,0,0,400,0,0,-100,0
rn1qk2r/p3bpp1/2p1pn1p/2pp4/Q2Pb1P1/2N2N1P/PP1BPPB1/R3K2R w KQkq - 1 14,0,0,near_equal,0.0,752,-100,552,-200,0,0,400,0,0,0,0
1k6/2p1b3/pp6/3bPp1Q/3B4/2P5/PP3r2/3R1RK1 b - - 3 42,58,0,near_equal,0.5,-11004,128,-11641,2066,113,460,-17,0,0,300,-2285
r1b1k3/1p6/2p1p2p/p3nP2/6pP/P2B2P1/1P1K1P2/2R4R b - - 0 28,80,1,white_winning,1.0,-2198,222,-2952,1000,0,0,0,0,0,0,-246
r3k1nr/1bp3pp/p1n1p3/2bqPp2/1pQ5/3BNN2/PPP2PPP/R1B2RK1 b kq - 3 13,0,0,near_equal,1.0,221,133,-514,1060,0,75,-400,0,0,0,0
r4rk1/3n1ppp/p1p1bn2/4p1B1/1P2P3/3B4/qPQNNPPP/5RK1 b - - 3 17,16,0,near_equal,1.0,1113,-118,2286,-1030,0,0,157,0,0,-300,0
2r2rk1/1pqn2p1/p2bp2p/4p3/1PP5/2BQPN2/5PPP/3RK2R b K - 0 20,21,0,near_equal,0.5,252,68,-377,1054,0,-75,-350,0,0,0,0
2k1r3/pp3R2/6p1/3p3p/P3p3/1P2P2P/2Pr2P1/2R3K1 w - - 0 27,85,1,near_equal,0.5,156,21,156,0,0,0,0,0,0,0,0
8/6kP/1p6/1P1K4/P1P5/8/2B2b2/8 b - - 12 99,117,1,white_winning,1.0,-8349,217,-5543,0,300,0,0,0,0,0,-1542
8/8/5R1p/4Pp2/r4PkP/4K3/8/8 w - - 6 47,106,1,near_equal,0.5,-2168,57,-2520,1180,-240,0,0,0,0,0,0
5rk1/p3bppp/2n5/2pq3P/3p4/3P2P1/P1Rp1P1R/3Q1K2 b - - 1 26,42,0,black_winning,0.0,2604,-587,4613,-2112,-300,103,300,0,0,0,0
2nqk2r/rb1p1p2/1p2pnpb/p2P3p/2PBP3/P2B1N2/2Q2PPP/RN3RK1 w k - 7 16,0,0,white_winning,1.0,-841,305,-342,0,0,-99,-400,0,0,0,0
rn2kbr1/2q1pp2/ppp1bnp1/3p2Np/P1PP4/1QNBP2P/1P3PP1/R1B1K2R w KQq - 4 11,0,0,white_winning,0.0,-939,260,-339,-200,0,0,-400,0,0,0,0
3rkb1r/pb1n1pp1/4p2p/1pp1P3/2N1P3/1P1Q2Pq/PB2BP1P/3RK2R w Kk - 0 18,10,0,white_winning,0.5,-425,228,69,0,0,-94,-400,0,0,0,0
7k/2p5/4b3/1P6/3KP2p/2R3r1/r7/5B2 b - - 7 54,85,1,black_winning,0.0,9921,-554,6168,0,580,0,0,0,0,0,1821
8/7k/R4K2/p6P/5P2/8/8/6r1 b - - 14 85,106,1,near_equal,1.0,-1464,8,-2286,0,822,0,0,0,0,0,0
r4rk1/3nqpp1/p1p2n1p/1pb1p1B1/4P3/1BNP1Q1P/PPP3P1/2KR1R2 w - - 0 15,10,0,near_equal,1.0,-1159,71,-701,0,0,0,-358,0,0,-100,0
2r3k1/R3B3/6p1/3N4/2p3p1/2P5/3PP3/6K1 b - - 0 33,96,1,white_winning,1.0,-12263,621,-8569,0,-600,0,0,0,0,0,-2509
8/3n1R2/pkpr4/1pp1p3/4P3/1PNP2r1/1PK5/3R4 w - - 7 51,74,1,near_equal,0.0,1987,-141,1657,0,0,0,0,0,0,0,330
8/1B6/8/6r1/5K2/8/7p/6k1 b - - 3 102,112,1,black_winning,0.0,6904,-412,3551,0,60,0,0,0,0,0,1416
3n4/5kp1/2pr3p/r1N1R1p1/P1R3P1/7P/5PK1/8 b - - 6 65,74,1,near_equal,0.5,-742,44,-1027,0,285,0,0,0,0,0,0
6k1/5p2/3Q3p/1p2P1b1/6p1/6P1/5PKP/2q5 b - - 1 44,80,1,black_winning,0.0,6245,-475,4229,0,105,0,0,0,0,0,1171
8/2B3pk/4p1p1/2p5/1Rnq1P2/P7/4K3/8 w - - 0 48,85,1,black_winning,0.0,12420,-470,9268,0,-22,0,0,0,0,0,2324
rr4k1/ppN1bppp/8/4N3/6n1/2Q5/PPP2PPP/R4RK1 b - - 0 17,42,0,white_winning,1.0,-15631,588,-11551,-1750,0,0,-262,0,0,-200,-1868
r6r/pp4pp/3b2k1/R1pNP3/6n1/1P4Pb/1P1P1R1P/2B1K3 w - - 1 20,58,0,black_winning,0.5,-2038,-157,1849,-1700,180,-75,-300,-2292,0,300,0
1k1r3r/pp2npb1/2npb1pp/1Np1p3/2P4P/PP1PPNP1/1B3PB1/3RK2R w K - 3 19,42,0,near_equal,0.5,-157,21,-186,0,0,-75,104,0,0,0,0
r1b2rk1/1p2qpp1/2pp3p/4p3/P1P1P3/P1P1PN2/6PP/RQ2K2R b KQ - 0 15,32,0,black_winning,0.0,1238,-224,559,1054,0,-75,-300,0,0,0,0
q4k1r/nR2np2/2P1p1pb/pQ2P2p/8/P1N2N2/5PPP/3R2K1 w - - 5 31,26,0,white_winning,1.0,-3845,610,-4142,826,225,0,-350,0,0,0,-404
8/8/5b2/2kb4/1p3P2/3K4/8/6R1 w - - 19 72,106,1,black_winning,0.0,8558,-199,5242,0,505,0,0,0,0,300,954
r1bqk2r/pp1nbppp/2np4/2p1p1P1/2P1P3/2N2N1P/PP1P1P2/R1BQKB1R w KQkq - 1 9,0,0,near_equal,0.0,665,-51,-216,860,0,0,21,0,0,0,0
2r3k1/R7/4p1p1/3nPpPp/1p3P2/1P1R1PB1/1r6/4K3 w - - 2 41,74,1,black_winning,0.0,944,-245,1004,0,-60,0,0,0,0,0,0
6k1/pp2rppp/1bb1r3/1N2n3/8/4P1P1/PPRNBP1P/1R4K1 b - - 8 27,53,0,near_equal,1.0,-539,49,-793,0,0,0,154,0,0,100,0
r1b1n2R/1p2k3/pQ1p2p1/2pBn1N1/2P5/2PP2P1/PB1KPq2/r7 w - - 0 26,21,0,white_winning,0.5,-2510,151,3542,-4985,0,-219,-350,-2184,2067,-100,-281
8/pp1k2p1/8/2bn2p1/6Pp/1P2rP1P/P2K4/5R2 b - - 4 36,96,1,black_winning,0.0,11959,-715,8775,0,0,0,0,0,0,0,2334
3r4/p4k1p/7p/P3Pp2/1P1p1P2/6P1/4b2K/4B3 w - - 0 40,106,1,black_winning,0.0,10456,-562,6215,0,1080,0,0,0,0,0,1964
2r1k3/1p2n1p1/p2R3p/8/8/PB1K1PP1/1P5P/8 b - - 2 37,96,1,white_winning,1.0,-3813,279,-2447,0,0,0,0,0,0,0,-471
2r1kb1r/p4ppp/1pn1pn2/1Bpq4/P3P3/NP1P1Q2/1B3PPP/R4RK1 b k - 0 14,10,0,white_winning,1.0,-149,218,-562,230,0,75,208,0,0,-100,0
8/8/1p1R3p/pPpP1kr1/P1P4r/3K3P/4N3/8 b - - 0 52,90,1,black_winning,0.0,-623,-257,-142,0,-180,0,0,0,0,0,0
r1bk4/pp3p2/2Bb1Npr/2p1q2p/4P3/2Q3P1/PP1P1P1P/R1B1K2R w KQ - 1 17,16,0,white_winning,1.0,-6622,209,-5236,0,0,-122,-400,0,0,0,-864
4r1k1/1r6/3B3p/2p3p1/p3p3/P2bn1PB/5R1P/4R1K1 b - - 5 48,64,0,black_winning,0.5,3873,-250,3611,0,-220,-102,258,0,0,-300,626
5k2/1b3p2/2Np2pp/1P6/2r4P/5Pn1/r3P1BR/4K3 b - - 2 34,74,1,black_winning,0.0,9110,-552,5562,1045,160,0,0,0,0,0,1848
r1bqk1nr/1p2ppbp/p1np2p1/8/P1P1P3/3p1N1P/1P1Q1PP1/RNB1KB1R w KQkq - 0 9,0,0,near_equal,1.0,-418,-80,1850,-1852,-500,0,84,0,0,0,0
2kr1b1r/1pq2pp1/2p1b3/p1nN3p/8/1P2PNP1/PB1P1PBP/R2Q1RK1 b - - 0 13,5,0,white_winning,0.0,-2185,379,-4632,3250,0,0,-400,0,0,-200,-203
6k1/2B2pp1/1p6/5P2/PRn5/3K4/8/4r3 w - - 2 38,96,1,near_equal,1.0,-4275,43,1051,-3250,0,0,0,0,0,0,-1091
r1b1k2r/1pq1ppbp/p2P1np1/4n3/P2N4/1NPBP3/1P3PPP/R1BQK2R b KQkq - 0 11,0,0,near_equal,1.0,-2420,70,-2830,1000,0,0,-400,0,0,0,-190
r3k2r/pp2pp2/n5p1/P1pN3p/2P3B1/8/1P3KPP/RNB4R b kq - 0 19,58,0,white_winning,1.0,-5409,614,-7792,3450,0,-60,-85,0,0,-500,-422
1r1qk1nr/1pp2ppp/p1nbp3/3p1b2/3P4/1QP2NPP/PP1NPP2/R1B1KB1R w KQk - 1 8,0,0,near_equal,1.0,825,-6,425,0,0,0,400,0,0,0,0
4r3/1pk2b2/p1p5/P2p1p1p/3PN1nP/R3Ppr1/1PP5/3NKB1R b - - 0 33,58,0,black_winning,0.0,-294,-170,-2801,3250,-475,-105,37,0,0,-200,0
8/8/2k2p2/p3p1p1/3bP1P1/3K4/4R1P1/1r6 b - - 9 64,101,1,black_winning,0.0,10799,-490,7669,0,105,0,0,0,0,0,1820
r3k2r/pp1bqpbp/2n3p1/3pp1N1/1P4n1/2PBP1BP/P2N1P2/R1Q1K2R w KQkq - 0 16,0,0,black_winning,1.0,1174,-262,774,0,0,0,400,0,0,0,0
r2qkb1r/1bnp1pp1/1pp1p3/p3P2p/2PP1Bn1/PPNQ1NP1/5PBP/R1R3K1 b kq - 1 14,0,0,white_winning,1.0,-1443,259,-1118,0,0,75,-400,0,0,0,0
